FPR	TPR	Threshold
0.000732	0.005897	0.038902
0.000732	0.005897	0.038900
0.000733	0.005897	0.038899
0.000734	0.005897	0.038898
0.000736	0.005897	0.038895
0.000737	0.005897	0.038894
0.000737	0.005900	0.038891
0.000737	0.005900	0.038884
0.000737	0.005903	0.038878
0.000738	0.005903	0.038876
0.000738	0.005907	0.038874
0.000741	0.005907	0.038864
0.000741	0.005910	0.038863
0.000743	0.005910	0.038858
0.000744	0.005910	0.038857
0.000745	0.005910	0.038855
0.000746	0.005910	0.038846
0.000747	0.005910	0.038845
0.000747	0.005913	0.038845
0.000753	0.005913	0.038826
0.000754	0.005913	0.038825
0.000760	0.005913	0.038809
0.000760	0.005919	0.038808
0.000762	0.005919	0.038793
0.000762	0.005922	0.038790
0.000764	0.005922	0.038786
0.000765	0.005922	0.038784
0.000766	0.005922	0.038783
0.000771	0.005922	0.038769
0.000771	0.005925	0.038766
0.000772	0.005925	0.038762
0.000773	0.005925	0.038754
0.000773	0.005928	0.038749
0.000774	0.005928	0.038749
0.000774	0.005931	0.038747
0.000781	0.005931	0.038711
0.000781	0.005934	0.038705
0.000783	0.005934	0.038703
0.000783	0.005937	0.038696
