FPR	TPR	Threshold
0.000000	0.008920	13931.878013
0.000000	0.008923	13931.877774
0.000000	0.008929	13931.873226
0.000000	0.008948	13931.848442
0.000000	0.008954	13931.838505
0.000000	0.008966	13931.809669
0.000000	0.008972	13931.798998
0.000000	0.008984	13931.770896
0.000000	0.008990	13931.759490
0.000000	0.009002	13931.721439
0.000000	0.009008	13931.719983
0.000000	0.009023	13931.680628
0.000000	0.009029	13931.680476
0.000000	0.009045	13931.650829
0.000000	0.009051	13931.640968
0.000000	0.009060	13931.615805
0.000000	0.009066	13931.601461
0.000000	0.009096	13931.568590
0.000000	0.009102	13931.561954
0.000000	0.009123	13931.538260
0.000000	0.009129	13931.536841
0.000000	0.009135	13931.526595
0.000000	0.009141	13931.522447
0.000000	0.009190	13931.484164
0.000000	0.009196	13931.482940
0.000000	0.009278	13931.443853
0.000000	0.009284	13931.443433
0.000000	0.009320	13931.405394
0.000000	0.009326	13931.403926
0.000000	0.009357	13931.370664
0.000000	0.009363	13931.364420
0.000000	0.009393	13931.335654
0.000000	0.009399	13931.324913
0.000000	0.009417	13931.290381
0.000000	0.009423	13931.285406
0.000000	0.009447	13931.246078
0.000000	0.009453	13931.245900
0.000000	0.009478	13931.212284
0.000000	0.009490	13931.200461
0.000000	0.009511	13931.173934
0.000000	0.009517	13931.167541
0.000000	0.009538	13931.138867
0.000000	0.009544	13931.128500
0.000000	0.009572	13931.090247
0.000000	0.009578	13931.089459
0.000000	0.009602	13931.051723
0.000000	0.009608	13931.050418
0.000000	0.009626	13931.022511
0.000000	0.009632	13931.011377
0.000000	0.009653	13930.977950
0.000000	0.009659	13930.972337
0.000000	0.009678	13930.951862
0.000000	0.009684	13930.933296
0.000000	0.009720	13930.894592
0.000000	0.009726	13930.894255
0.000000	0.009756	13930.879135
0.000000	0.009762	13930.864086
0.000000	0.009771	13930.855410
0.000000	0.009778	13930.855215
0.000000	0.009805	13930.820452
0.000000	0.009811	13930.816174
0.000000	0.009847	13930.780229
0.000000	0.009853	13930.777134
0.000000	0.009874	13930.741763
0.000000	0.009881	13930.738093
0.000000	0.009908	13930.707449
0.000000	0.009914	13930.699053
0.000000	0.009941	13930.660469
0.000000	0.009947	13930.660013
0.000000	0.009977	13930.622207
0.000000	0.009984	13930.620972
0.000000	0.010008	13930.583945
0.000000	0.010014	13930.581932
0.000000	0.010032	13930.545683
0.000000	0.010038	13930.542892
0.000000	0.010050	13930.530194
0.000000	0.010056	13930.527715
0.000000	0.010068	13930.507422
0.000000	0.010074	13930.503852
0.000000	0.010102	13930.465335
0.000000	0.010108	13930.464812
0.000000	0.010135	13930.431266
0.000000	0.010141	13930.425772
0.000000	0.010165	13930.388963
0.000000	0.010171	13930.386732
0.000000	0.010189	13930.351277
0.000000	0.010196	13930.347693
0.000000	0.010217	13930.314767
0.000000	0.010223	13930.308653
0.000000	0.010247	13930.275416
0.000000	0.010253	13930.269613
0.000000	0.010280	13930.240984
0.000000	0.010286	13930.230574
0.000000	0.010308	13930.192785
0.000000	0.010320	13930.191350
