FPR	TPR	Threshold
0.004561	0.005252	-16.807173
0.004561	0.005255	-16.808644
0.004562	0.005255	-16.808872
0.004562	0.005264	-16.812763
0.004562	0.005264	-16.813267
0.004562	0.005283	-16.824491
0.004564	0.005283	-16.826430
0.004564	0.005301	-16.835727
0.004564	0.005301	-16.837002
0.004564	0.005304	-16.837517
0.004565	0.005304	-16.839324
0.004565	0.005322	-16.848668
0.004565	0.005322	-16.850867
0.004565	0.005331	-16.854887
0.004566	0.005331	-16.855125
0.004566	0.005334	-16.855648
0.004566	0.005334	-16.857529
0.004566	0.005352	-16.867081
0.004568	0.005352	-16.869041
0.004568	0.005370	-16.878196
0.004568	0.005370	-16.879511
0.004568	0.005382	-16.885983
0.004569	0.005382	-16.886360
0.004569	0.005392	-16.892559
0.004569	0.005392	-16.893555
0.004569	0.005407	-16.901193
0.004571	0.005407	-16.903224
0.004571	0.005422	-16.910953
0.004571	0.005422	-16.912433
0.004571	0.005428	-16.914500
0.004572	0.005428	-16.915802
0.004572	0.005440	-16.921928
0.004572	0.005440	-16.924158
0.004572	0.005458	-16.932886
0.004573	0.005458	-16.935691
0.004573	0.005476	-16.944109
0.004574	0.005476	-16.946740
0.004574	0.005489	-16.951565
0.004575	0.005489	-16.951639
0.004575	0.005501	-16.959235
0.004575	0.005501	-16.959728
0.004575	0.005507	-16.963494
0.004576	0.005507	-16.964552
0.004576	0.005513	-16.967200
0.004576	0.005513	-16.968165
0.004576	0.005528	-16.976739
0.004578	0.005528	-16.978843
0.004578	0.005552	-16.991421
0.004578	0.005552	-16.992910
0.004578	0.005558	-16.995935
0.004579	0.005558	-16.997537
0.004579	0.005561	-16.998731
0.004579	0.005561	-16.999495
0.004579	0.005582	-17.010551
0.004581	0.005582	-17.013859
0.004581	0.005607	-17.025706
0.004581	0.005607	-17.026204
0.004581	0.005613	-17.029475
0.004582	0.005613	-17.030600
0.004582	0.005619	-17.033632
0.004582	0.005619	-17.036184
0.004582	0.005634	-17.043491
0.004583	0.005634	-17.044794
0.004583	0.005640	-17.047912
0.004583	0.005640	-17.048010
0.004583	0.005655	-17.057003
0.004584	0.005655	-17.057545
0.004584	0.005658	-17.058625
0.004585	0.005658	-17.060093
0.004585	0.005670	-17.066582
0.004585	0.005670	-17.067995
0.004585	0.005688	-17.077413
0.004586	0.005688	-17.079032
0.004586	0.005694	-17.081404
0.004586	0.005694	-17.081561
0.004586	0.005713	-17.092400
0.004588	0.005713	-17.095468
0.004588	0.005728	-17.103608
0.004588	0.005728	-17.104066
0.004588	0.005740	-17.110425
0.004589	0.005740	-17.111243
0.004589	0.005749	-17.116373
0.004589	0.005749	-17.117714
0.004589	0.005764	-17.126110
0.004590	0.005764	-17.127956
0.004590	0.005785	-17.139949
0.004591	0.005785	-17.140818
0.004591	0.005788	-17.140923
0.004592	0.005788	-17.141800
0.004592	0.005807	-17.152057
0.004593	0.005807	-17.155586
0.004593	0.005819	-17.159694
0.004593	0.005819	-17.161314
0.004593	0.005837	-17.171199
0.004595	0.005837	-17.174351
0.004595	0.005855	-17.183699
0.004595	0.005855	-17.184892
0.004595	0.005861	-17.187266
0.004596	0.005861	-17.187942
0.004596	0.005873	-17.195576
0.004596	0.005873	-17.196914
0.004596	0.005888	-17.204722
0.004597	0.005888	-17.206689
0.004597	0.005913	-17.219982
0.004598	0.005913	-17.220101
0.004598	0.005916	-17.223131
0.004599	0.005916	-17.223545
0.004599	0.005931	-17.231623
0.004600	0.005931	-17.234102
0.004600	0.005952	-17.245973
0.004600	0.005952	-17.246637
0.004600	0.005964	-17.253976
0.004602	0.005964	-17.255319
0.004602	0.005982	-17.264856
0.004602	0.005982	-17.267085
0.004602	0.005991	-17.271368
0.004603	0.005991	-17.272303
0.004603	0.006006	-17.280120
0.004603	0.006006	-17.280819
0.004603	0.006013	-17.284092
0.004604	0.006013	-17.286699
0.004604	0.006016	-17.287622
0.004604	0.006016	-17.288158
0.004604	0.006031	-17.295830
0.004605	0.006031	-17.298235
0.004605	0.006037	-17.299470
0.004606	0.006037	-17.301869
0.004606	0.006061	-17.315697
0.004606	0.006061	-17.315872
0.004606	0.006067	-17.318801
0.004607	0.006067	-17.320664
0.004607	0.006082	-17.329802
0.004607	0.006082	-17.330431
0.004607	0.006088	-17.333371
0.004608	0.006088	-17.335249
0.004608	0.006100	-17.341160
0.004609	0.006100	-17.343213
0.004609	0.006109	-17.347851
0.004609	0.006109	-17.348596
0.004609	0.006112	-17.349284
0.004610	0.006112	-17.350157
0.004610	0.006137	-17.364395
0.004610	0.006137	-17.364857
0.004610	0.006143	-17.368078
0.004611	0.006143	-17.368642
0.004611	0.006155	-17.375976
0.004611	0.006155	-17.377664
0.004611	0.006161	-17.380191
0.004612	0.006161	-17.382373
0.004612	0.006167	-17.383906
0.004613	0.006167	-17.384971
0.004613	0.006188	-17.398991
0.004613	0.006188	-17.399415
0.004613	0.006191	-17.399992
0.004614	0.006191	-17.400480
0.004614	0.006209	-17.412548
0.004614	0.006209	-17.412985
0.004614	0.006215	-17.416171
0.004615	0.006215	-17.417178
0.004615	0.006231	-17.425783
0.004616	0.006231	-17.426597
0.004616	0.006237	-17.429536
0.004616	0.006237	-17.431328
0.004616	0.006243	-17.433124
0.004617	0.006243	-17.435838
0.004617	0.006267	-17.449044
0.004618	0.006267	-17.449336
0.004618	0.006285	-17.461066
0.004619	0.006285	-17.461080
